datetime,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,day_of_year,week,pm10_lag1,pm10_lag3,pm2_5_lag1,aqi_lag1,co_lag12,pm_ratio,pm2_5_x_no2,so2_x_pm10,aqi_change_rate,aqi_trend3,aqi_trend6,target_aqi_72h
2026-06-29 15:00:00,1782745200,2.0,73.29,0.0,0.06,42.64,0.26,10.05,38.05,0.0,15,29,6,0,180,27,39.61,44.64,10.52,2.0,75.9,0.2641261428613366,0.603,9.892999999999999,0.0,0.0,0.0,3.0
2026-06-29 16:00:00,1782748800,2.0,73.61,0.0,0.06,43.24,0.26,9.62,36.79,0.0,16,29,6,0,180,27,38.05,42.38,10.05,2.0,76.07,0.26148409183245197,0.5771999999999999,9.5654,0.0,0.0,0.0,3.0
2026-06-29 17:00:00,1782752400,2.0,74.19,0.0,0.06,43.86,0.25,9.38,36.02,0.0,17,29,6,0,180,27,36.79,39.61,9.62,2.0,76.14,0.2604108756132461,0.5628000000000001,9.005,0.0,0.0,0.0,3.0
2026-06-29 18:00:00,1782756000,2.0,74.8,0.0,0.06,44.12,0.26,9.5,36.45,0.0,18,29,6,0,180,27,36.02,38.05,9.38,2.0,76.04,0.2606309942213719,0.57,9.477,0.0,0.0,0.0,3.0
2026-06-29 19:00:00,1782759600,2.0,75.03,0.0,0.06,44.08,0.26,9.66,36.59,0.0,19,29,6,0,180,27,36.45,36.79,9.5,2.0,75.65,0.26400655195390677,0.5796,9.5134,0.0,0.0,0.0,3.0
2026-06-29 20:00:00,1782763200,2.0,75.35,0.0,0.06,44.05,0.27,9.72,36.55,0.0,20,29,6,0,180,27,36.59,36.02,9.66,2.0,75.01,0.26593706522744015,0.5832,9.8685,0.0,0.0,0.0,3.0
2026-06-29 21:00:00,1782766800,2.0,75.64,0.0,0.06,44.13,0.27,9.73,36.4,0.0,21,29,6,0,180,27,36.55,36.45,9.72,2.0,74.37,0.26730768496407464,0.5838,9.828,0.0,0.0,0.0,3.0
2026-06-29 22:00:00,1782770400,2.0,75.79,0.0,0.06,44.39,0.27,9.84,36.13,0.0,22,29,6,0,180,27,36.4,36.59,9.73,2.0,74.01,0.2723498402338821,0.5903999999999999,9.7551,0.0,0.0,0.0,3.0
2026-06-29 23:00:00,1782774000,2.0,76.15,0.0,0.06,44.93,0.27,10.15,36.06,0.0,23,29,6,0,180,27,36.13,36.55,9.84,2.0,73.54,0.28147531110717383,0.609,9.736200000000002,0.0,0.0,0.0,3.0
2026-06-30 00:00:00,1782777600,2.0,76.62,0.0,0.06,45.83,0.27,10.64,36.68,0.0,0,30,6,1,181,27,36.06,36.4,10.15,2.0,73.25,0.2900763279695658,0.6384,9.9036,0.0,0.0,0.0,3.0
2026-06-30 01:00:00,1782781200,2.0,77.03,0.0,0.07,46.98,0.27,11.14,37.4,0.0,1,30,6,1,181,27,36.68,36.13,10.64,2.0,73.2,0.29786095460264833,0.7798000000000002,10.098,0.0,0.0,0.0,3.0
2026-06-30 02:00:00,1782784800,2.0,77.4,0.0,0.07,48.15,0.27,11.44,37.85,0.0,2,30,6,1,181,27,37.4,36.06,11.14,2.0,73.15,0.3022456987517649,0.8008000000000001,10.219500000000002,0.0,0.0,0.0,3.0
2026-06-30 03:00:00,1782788400,2.0,77.71,0.01,0.07,49.28,0.26,11.46,37.86,0.0,3,30,6,1,181,27,37.85,36.68,11.44,2.0,73.29,0.30269412829651016,0.8022000000000001,9.8436,0.0,0.0,0.0,3.0
2026-06-30 04:00:00,1782792000,2.0,77.68,0.01,0.05,50.02,0.26,11.35,38.19,0.0,4,30,6,1,181,27,37.86,37.4,11.46,2.0,73.61,0.2971982116470749,0.5675,9.9294,0.0,0.0,0.0,3.0
2026-06-30 05:00:00,1782795600,2.0,77.17,0.01,0.05,50.0,0.26,11.36,39.63,0.0,5,30,6,1,181,27,38.19,37.85,11.35,2.0,74.19,0.2866515193880515,0.568,10.3038,0.0,0.0,0.0,3.0
2026-06-30 06:00:00,1782799200,2.0,76.57,0.01,0.04,49.31,0.27,11.38,41.34,0.0,6,30,6,1,181,27,39.63,37.86,11.36,2.0,74.8,0.2752781742796765,0.45520000000000005,11.161800000000001,0.0,0.0,0.0,3.0
2026-06-30 07:00:00,1782802800,2.0,75.64,0.01,0.04,48.17,0.27,11.31,42.68,0.0,7,30,6,1,181,27,41.34,38.19,11.38,2.0,75.03,0.2649953077554989,0.4524,11.5236,0.0,0.0,0.0,3.0
2026-06-30 08:00:00,1782806400,2.0,74.88,0.01,0.04,46.84,0.27,11.14,43.11,0.0,8,30,6,1,181,27,42.68,39.63,11.31,2.0,75.35,0.25840871588010406,0.44560000000000005,11.639700000000001,0.0,0.0,0.0,3.0
2026-06-30 09:00:00,1782810000,2.0,74.21,0.01,0.04,45.82,0.27,10.85,42.58,0.0,9,30,6,1,181,27,43.11,41.34,11.14,2.0,75.64,0.25481446090149223,0.434,11.4966,0.0,0.0,0.0,3.0
2026-06-30 10:00:00,1782813600,2.0,74.04,0.01,0.04,45.15,0.27,10.53,41.32,0.0,10,30,6,1,181,27,42.58,42.68,10.85,2.0,75.79,0.2548402648876993,0.42119999999999996,11.156400000000001,0.0,0.0,0.0,3.0
2026-06-30 11:00:00,1782817200,2.0,73.67,0.01,0.04,44.52,0.28,10.48,40.8,0.0,11,30,6,1,181,27,41.32,43.11,10.53,2.0,76.15,0.2568627388023839,0.4192,11.424,0.0,0.0,0.0,3.0
2026-06-30 12:00:00,1782820800,2.0,73.22,0.01,0.04,43.91,0.29,10.84,41.91,0.0,12,30,6,1,181,27,40.8,42.58,10.48,2.0,76.62,0.25864948082439804,0.4336,12.153899999999998,0.0,0.0,0.0,3.0
2026-06-30 13:00:00,1782824400,2.0,73.07,0.01,0.05,43.47,0.31,11.56,44.74,0.0,13,30,6,1,181,27,41.91,41.32,10.84,2.0,77.03,0.258381755512254,0.5780000000000001,13.8694,0.0,0.0,0.0,3.0
2026-06-30 14:00:00,1782828000,2.0,72.76,0.0,0.06,43.15,0.32,12.5,48.29,0.0,14,30,6,1,181,27,44.74,40.8,11.56,2.0,77.4,0.2588527591871452,0.75,15.4528,0.0,0.0,0.0,3.0
2026-06-30 15:00:00,1782831600,3.0,72.48,0.0,0.07,43.04,0.34,13.62,52.67,0.0,15,30,6,1,181,27,48.29,41.91,12.5,2.0,77.71,0.2585912234936164,0.9534,17.9078,1.0,1.0,1.0,3.0
2026-06-30 16:00:00,1782835200,3.0,72.3,0.0,0.07,43.29,0.35,14.63,56.82,0.0,16,30,6,1,181,27,52.67,44.74,13.62,3.0,77.68,0.2574797561161606,1.0241000000000002,19.887,0.0,1.0,1.0,3.0
2026-06-30 17:00:00,1782838800,3.0,72.65,0.0,0.07,44.07,0.36,15.64,60.85,0.0,17,30,6,1,181,27,56.82,48.29,14.63,3.0,77.17,0.25702546824937605,1.0948000000000002,21.906,0.0,1.0,1.0,3.0
2026-06-30 18:00:00,1782842400,3.0,73.25,0.0,0.07,45.31,0.37,16.86,66.08,0.0,18,30,6,1,181,27,60.85,52.67,15.64,3.0,76.57,0.2551452745892059,1.1802000000000001,24.4496,0.0,0.0,1.0,3.0
2026-06-30 19:00:00,1782846000,3.0,73.7,0.0,0.07,46.67,0.39,18.24,72.56,0.0,19,30,6,1,181,27,66.08,56.82,16.86,3.0,75.64,0.2513781663261002,1.2768,28.2984,0.0,0.0,1.0,3.0
2026-06-30 20:00:00,1782849600,3.0,74.04,0.0,0.08,47.66,0.4,19.6,79.63,0.0,20,30,6,1,181,27,72.56,60.85,18.24,3.0,74.88,0.24613838696297397,1.568,31.852,0.0,0.0,1.0,3.0
2026-06-30 21:00:00,1782853200,3.0,73.81,0.0,0.08,47.92,0.41,20.66,85.76,0.0,21,30,6,1,181,27,79.63,66.08,19.6,3.0,74.21,0.24090484793721026,1.6528,35.1616,0.0,0.0,0.0,3.0
2026-06-30 22:00:00,1782856800,3.0,73.04,0.0,0.08,47.33,0.41,21.08,87.76,0.0,22,30,6,1,181,27,85.76,72.56,20.66,3.0,74.04,0.2402005442092007,1.6864,35.9816,0.0,0.0,0.0,3.0
2026-06-30 23:00:00,1782860400,3.0,72.08,0.0,0.08,46.44,0.41,20.79,86.17,0.0,23,30,6,1,181,27,87.76,79.63,21.08,3.0,73.67,0.24126725958840362,1.6632,35.329699999999995,0.0,0.0,0.0,3.0
2026-07-01 00:00:00,1782864000,3.0,71.24,0.0,0.08,45.52,0.4,20.34,84.3,0.0,0,1,7,2,182,27,86.17,85.76,20.79,3.0,73.22,0.24128113592786318,1.6272,33.72,0.0,0.0,0.0,3.0
2026-07-01 01:00:00,1782867600,3.0,70.82,0.0,0.08,45.04,0.4,19.92,82.14,0.0,1,1,7,2,182,27,84.3,87.76,20.34,3.0,73.07,0.24251278010089142,1.5936000000000001,32.856,0.0,0.0,0.0,3.0
2026-07-01 02:00:00,1782871200,3.0,70.88,0.0,0.08,45.19,0.39,19.4,78.82,0.0,2,1,7,2,182,27,82.14,86.17,19.92,3.0,72.76,0.24613042062762724,1.5519999999999998,30.7398,0.0,0.0,0.0,3.0
2026-07-01 03:00:00,1782874800,3.0,71.23,0.0,0.07,45.66,0.38,18.89,75.09,0.0,3,1,7,2,182,27,78.82,84.3,19.4,3.0,72.48,0.2515647855697858,1.3223000000000003,28.534200000000002,0.0,0.0,0.0,3.0
2026-07-01 04:00:00,1782878400,3.0,71.18,0.01,0.07,46.0,0.37,18.51,72.18,0.0,4,1,7,2,182,27,75.09,82.14,18.89,3.0,72.3,0.256442224211108,1.2957000000000003,26.7066,0.0,0.0,0.0,3.0
2026-07-01 05:00:00,1782882000,3.0,70.71,0.01,0.06,45.59,0.38,18.79,72.26,0.0,5,1,7,2,182,27,72.18,78.82,18.51,3.0,72.65,0.2600332097974922,1.1274,27.458800000000004,0.0,0.0,0.0,3.0
2026-07-01 06:00:00,1782885600,3.0,69.76,0.01,0.06,44.62,0.39,19.36,74.67,0.0,6,1,7,2,182,27,72.26,75.09,18.79,3.0,73.25,0.25927413607507516,1.1616,29.1213,0.0,0.0,0.0,4.0
2026-07-01 07:00:00,1782889200,3.0,68.86,0.01,0.05,43.5,0.4,19.96,76.82,0.0,7,1,7,2,182,27,74.67,72.18,19.36,3.0,73.7,0.2598281663651632,0.9980000000000001,30.727999999999998,0.0,0.0,0.0,4.0
2026-07-01 08:00:00,1782892800,3.0,68.02,0.01,0.05,42.45,0.41,20.22,77.02,0.0,8,1,7,2,182,27,76.82,72.26,19.96,3.0,74.04,0.262529209782794,1.011,31.578199999999995,0.0,0.0,0.0,4.0
2026-07-01 09:00:00,1782896400,3.0,67.61,0.01,0.05,41.65,0.4,20.09,75.9,0.0,9,1,7,2,182,27,77.02,74.67,20.22,3.0,73.81,0.26469037859432964,1.0045,30.360000000000003,0.0,0.0,0.0,4.0
2026-07-01 10:00:00,1782900000,3.0,67.75,0.01,0.04,41.24,0.4,19.77,75.62,0.0,10,1,7,2,182,27,75.9,76.82,20.09,3.0,73.04,0.2614387693541554,0.7908,30.248000000000005,0.0,0.0,0.0,4.0
2026-07-01 11:00:00,1782903600,3.0,67.95,0.01,0.04,40.85,0.41,19.51,75.97,0.0,11,1,7,2,182,27,75.62,77.02,19.77,3.0,72.08,0.25681189605354887,0.7804000000000001,31.147699999999997,0.0,0.0,0.0,4.0
2026-07-01 12:00:00,1782907200,3.0,67.93,0.01,0.05,40.37,0.41,19.41,76.35,0.0,12,1,7,2,182,27,75.97,75.9,19.51,3.0,71.24,0.2542239652360974,0.9705,31.303499999999996,0.0,0.0,0.0,4.0
2026-07-01 13:00:00,1782910800,3.0,67.96,0.01,0.06,39.95,0.42,19.3,77.13,0.0,13,1,7,2,182,27,76.35,75.62,19.41,3.0,70.82,0.2502268864225738,1.158,32.3946,0.0,0.0,0.0,4.0
2026-07-01 14:00:00,1782914400,3.0,67.85,0.0,0.07,39.52,0.42,18.91,76.72,0.0,14,1,7,2,182,27,77.13,75.97,19.3,3.0,70.88,0.24648070585921916,1.3237,32.2224,0.0,0.0,0.0,4.0
2026-07-01 15:00:00,1782918000,3.0,67.82,0.0,0.08,39.17,0.43,18.45,75.5,0.0,15,1,7,2,182,27,76.72,76.35,18.91,3.0,71.23,0.24437085769045222,1.476,32.464999999999996,0.0,0.0,0.0,4.0
2026-07-01 16:00:00,1782921600,3.0,67.86,0.0,0.08,39.11,0.43,17.98,73.56,0.0,16,1,7,2,182,27,75.5,77.13,18.45,3.0,71.18,0.2444263153286254,1.4384000000000001,31.6308,0.0,0.0,0.0,4.0
2026-07-01 17:00:00,1782925200,3.0,68.16,0.0,0.09,39.28,0.44,18.05,74.25,0.0,17,1,7,2,182,27,73.56,76.72,17.98,3.0,70.71,0.24309763982360083,1.6245,32.67,0.0,0.0,0.0,4.0
2026-07-01 18:00:00,1782928800,3.0,68.18,0.0,0.09,39.14,0.45,18.79,79.17,0.0,18,1,7,2,182,27,74.25,75.5,18.05,3.0,69.76,0.2373373722705902,1.6910999999999998,35.6265,0.0,0.0,0.0,4.0
2026-07-01 19:00:00,1782932400,3.0,67.68,0.0,0.09,38.63,0.47,19.81,85.89,0.0,19,1,7,2,182,27,79.17,73.56,18.79,3.0,68.86,0.23064384409542618,1.7829,40.3683,0.0,0.0,0.0,4.0
2026-07-01 20:00:00,1782936000,3.0,66.89,0.0,0.1,38.09,0.48,20.54,89.43,0.0,20,1,7,2,182,27,85.89,74.25,19.81,3.0,68.02,0.2296768396547373,2.054,42.9264,0.0,0.0,0.0,4.0
2026-07-01 21:00:00,1782939600,3.0,66.4,0.0,0.1,37.93,0.48,20.6,88.24,0.0,21,1,7,2,182,27,89.43,79.17,20.54,3.0,67.61,0.2334542131294854,2.06,42.355199999999996,0.0,0.0,0.0,4.0
2026-07-01 22:00:00,1782943200,3.0,66.26,0.0,0.1,38.46,0.47,20.0,81.79,0.0,22,1,7,2,182,27,88.24,85.89,20.6,3.0,67.75,0.24452866799695966,2.0,38.4413,0.0,0.0,0.0,4.0
2026-07-01 23:00:00,1782946800,3.0,66.71,0.0,0.09,39.73,0.45,18.89,74.26,0.0,23,1,7,2,182,27,81.79,89.43,20.0,3.0,67.95,0.25437651152199686,1.7001,33.417,0.0,0.0,0.0,4.0
2026-07-02 00:00:00,1782950400,3.0,67.38,0.0,0.09,41.2,0.44,17.85,68.91,0.0,0,2,7,3,183,27,74.26,88.24,18.89,3.0,67.93,0.2590335182261861,1.6065,30.3204,0.0,0.0,0.0,4.0
2026-07-02 01:00:00,1782954000,3.0,67.79,0.0,0.08,42.41,0.43,16.96,64.87,0.0,1,2,7,3,183,27,68.91,81.79,17.85,3.0,67.96,0.2614459648304923,1.3568,27.8941,0.0,0.0,0.0,4.0
2026-07-02 02:00:00,1782957600,3.0,68.07,0.0,0.09,43.26,0.41,16.39,61.15,0.0,2,2,7,3,183,27,64.87,74.26,16.96,3.0,67.85,0.26802943143042635,1.4751,25.071499999999997,0.0,0.0,0.0,4.0
2026-07-02 03:00:00,1782961200,3.0,68.09,0.0,0.08,43.84,0.4,16.09,57.56,0.0,3,2,7,3,183,27,61.15,68.91,16.39,3.0,67.82,0.2795343940317166,1.2872000000000001,23.024,0.0,0.0,0.0,4.0
2026-07-02 04:00:00,1782964800,3.0,68.07,0.0,0.08,44.35,0.39,16.11,57.07,0.0,4,2,7,3,183,27,57.56,64.87,16.09,3.0,67.86,0.2822849083181197,1.2888,22.2573,0.0,0.0,0.0,4.0
2026-07-02 05:00:00,1782968400,3.0,68.15,0.01,0.07,44.66,0.39,16.58,59.45,0.0,5,2,7,3,183,27,57.07,61.15,16.11,3.0,68.16,0.2788898186898264,1.1606,23.1855,0.0,0.0,0.0,4.0
2026-07-02 06:00:00,1782972000,3.0,68.36,0.01,0.07,45.09,0.4,17.17,61.9,0.0,6,2,7,3,183,27,59.45,57.56,16.58,3.0,68.18,0.27738287112467097,1.2019000000000002,24.76,0.0,0.0,0.0,4.0
2026-07-02 07:00:00,1782975600,3.0,68.57,0.01,0.06,45.45,0.39,17.69,62.86,0.0,7,2,7,3,183,27,61.9,57.07,17.17,3.0,67.68,0.2814190219309733,1.0614000000000001,24.5154,0.0,0.0,0.0,4.0
2026-07-02 08:00:00,1782979200,3.0,68.9,0.01,0.05,45.42,0.39,18.18,64.79,0.0,8,2,7,3,183,27,62.86,59.45,17.69,3.0,66.89,0.28059885351753583,0.909,25.268100000000004,0.0,0.0,0.0,4.0
2026-07-02 09:00:00,1782982800,3.0,69.05,0.01,0.05,45.13,0.4,18.49,67.34,0.0,9,2,7,3,183,27,64.79,61.9,18.18,3.0,66.4,0.27457677049930546,0.9245,26.936000000000003,0.0,0.0,0.0,4.0
2026-07-02 10:00:00,1782986400,3.0,69.44,0.01,0.05,45.13,0.4,18.44,68.89,0.0,10,2,7,3,183,27,67.34,62.86,18.49,3.0,66.26,0.26767309816122664,0.9220000000000002,27.556,0.0,0.0,0.0,4.0
2026-07-02 11:00:00,1782990000,3.0,69.83,0.01,0.05,45.36,0.4,17.93,68.38,0.0,11,2,7,3,183,27,68.89,64.79,18.44,3.0,66.71,0.26221116902294284,0.8965000000000001,27.352,0.0,0.0,0.0,4.0
2026-07-02 12:00:00,1782993600,3.0,70.33,0.01,0.05,45.72,0.39,17.27,66.76,0.0,12,2,7,3,183,27,68.38,67.34,17.93,3.0,67.38,0.25868783315326793,0.8635,26.036400000000004,0.0,0.0,0.0,4.0
2026-07-02 13:00:00,1782997200,3.0,70.78,0.0,0.06,46.15,0.39,16.62,64.6,0.0,13,2,7,3,183,27,66.76,68.89,17.27,3.0,67.79,0.2572755378130722,0.9972,25.194,0.0,0.0,0.0,4.0
2026-07-02 14:00:00,1783000800,3.0,71.2,0.0,0.07,46.39,0.39,16.12,63.38,0.0,14,2,7,3,183,27,64.6,68.38,16.62,3.0,68.07,0.2543389041600047,1.1284,24.718200000000003,0.0,0.0,0.0,4.0
2026-07-02 15:00:00,1783004400,3.0,71.19,0.0,0.08,46.28,0.4,16.02,64.89,0.0,15,2,7,3,183,27,63.38,66.76,16.12,3.0,68.09,0.24687933045339297,1.2816,25.956000000000003,0.0,0.0,0.0,4.0
2026-07-02 16:00:00,1783008000,3.0,71.0,0.0,0.08,45.77,0.42,16.23,67.97,0.0,16,2,7,3,183,27,64.89,64.6,16.02,3.0,68.07,0.23878181199379417,1.2984,28.5474,0.0,0.0,0.0,4.0
2026-07-02 17:00:00,1783011600,3.0,70.93,0.0,0.08,45.34,0.43,16.66,71.73,0.0,17,2,7,3,183,27,67.97,63.38,16.23,3.0,68.15,0.23225986013857716,1.3328,30.8439,0.0,0.0,0.0,4.0
2026-07-02 18:00:00,1783015200,3.0,71.24,0.0,0.08,45.23,0.43,17.03,74.18,0.0,18,2,7,3,183,27,71.73,64.89,16.66,3.0,68.36,0.22957670221654486,1.3624,31.8974,0.0,0.0,0.0,4.0
2026-07-02 19:00:00,1783018800,3.0,71.51,0.0,0.08,45.49,0.43,17.0,75.17,0.0,19,2,7,3,183,27,74.18,67.97,17.03,3.0,68.57,0.22615404780957765,1.36,32.323100000000004,0.0,0.0,0.0,4.0
2026-07-02 20:00:00,1783022400,3.0,71.8,0.0,0.08,45.66,0.43,16.95,76.1,0.0,20,2,7,3,183,27,75.17,71.73,17.0,3.0,68.9,0.22273324280245413,1.3559999999999999,32.723,0.0,0.0,0.0,4.0
2026-07-02 21:00:00,1783026000,3.0,71.6,0.0,0.08,45.45,0.45,17.06,77.32,0.0,21,2,7,3,183,27,76.1,74.18,16.95,3.0,69.05,0.22064148705843914,1.3648,34.794,0.0,0.0,0.0,4.0
2026-07-02 22:00:00,1783029600,3.0,71.04,0.0,0.08,44.93,0.46,17.23,76.34,0.0,22,2,7,3,183,27,77.32,75.17,17.06,3.0,69.44,0.22570080919962263,1.3784,35.116400000000006,0.0,0.0,0.0,4.0
2026-07-02 23:00:00,1783033200,3.0,70.44,0.0,0.08,44.36,0.46,17.22,73.45,0.0,23,2,7,3,183,27,76.34,76.1,17.23,3.0,69.83,0.23444519762498028,1.3776,33.787000000000006,0.0,0.0,0.0,4.0
2026-07-03 00:00:00,1783036800,3.0,69.93,0.0,0.08,44.04,0.46,17.12,70.56,0.0,0,3,7,4,184,27,73.45,77.32,17.22,3.0,70.33,0.24263038204888915,1.3696000000000002,32.4576,0.0,0.0,0.0,4.0
2026-07-03 01:00:00,1783040400,3.0,69.77,0.0,0.08,44.1,0.45,16.99,68.78,0.0,1,3,7,4,184,27,70.56,76.34,17.12,3.0,70.78,0.2470194788162332,1.3592,30.951,0.0,0.0,0.0,4.0
2026-07-03 02:00:00,1783044000,3.0,69.57,0.0,0.09,44.43,0.45,16.94,68.61,0.0,2,3,7,4,184,27,68.78,73.45,16.99,3.0,71.2,0.24690278025210935,1.5246,30.8745,0.0,0.0,0.0,4.0
2026-07-03 03:00:00,1783047600,3.0,69.48,0.01,0.09,44.78,0.45,16.95,68.61,0.0,3,3,7,4,184,27,68.61,70.56,16.94,3.0,71.19,0.24704853159818493,1.5254999999999999,30.8745,0.0,0.0,0.0,4.0
2026-07-03 04:00:00,1783051200,3.0,69.53,0.01,0.08,45.39,0.44,16.93,68.86,0.0,4,3,7,4,184,27,68.61,68.78,16.95,3.0,71.0,0.24586116401595753,1.3544,30.2984,0.0,0.0,0.0,4.0
2026-07-03 05:00:00,1783054800,3.0,69.86,0.01,0.07,46.4,0.43,16.84,69.12,0.0,5,3,7,4,184,27,68.86,68.61,16.93,3.0,70.93,0.2436342557344581,1.1788,29.721600000000002,0.0,0.0,0.0,4.0
2026-07-03 06:00:00,1783058400,3.0,70.45,0.01,0.06,47.55,0.41,16.76,69.83,0.0,6,3,7,4,184,27,69.12,68.61,16.84,3.0,71.24,0.24001145295701776,1.0056,28.6303,0.0,0.0,0.0,4.0
2026-07-03 07:00:00,1783062000,3.0,70.9,0.01,0.05,48.21,0.4,16.77,71.61,0.0,7,3,7,4,184,27,69.83,68.86,16.76,3.0,71.51,0.23418516639875483,0.8385,28.644000000000002,0.0,0.0,0.0,4.0
2026-07-03 08:00:00,1783065600,3.0,70.84,0.01,0.05,47.48,0.39,17.17,74.68,0.0,8,3,7,4,184,27,71.61,69.12,16.77,3.0,71.8,0.22991429793901583,0.8585000000000002,29.125200000000003,0.0,0.0,0.0,4.0
2026-07-03 09:00:00,1783069200,3.0,70.19,0.01,0.04,45.69,0.4,17.88,79.12,0.0,9,3,7,4,184,27,74.68,69.83,17.17,3.0,71.6,0.22598584143091704,0.7152,31.648000000000003,0.0,0.0,0.0,4.0
2026-07-03 10:00:00,1783072800,3.0,69.4,0.01,0.04,43.55,0.42,18.82,84.56,0.0,10,3,7,4,184,27,79.12,71.61,17.88,3.0,71.04,0.22256385734905562,0.7528,35.5152,0.0,0.0,0.0,4.0
2026-07-03 11:00:00,1783076400,3.0,68.73,0.01,0.04,41.74,0.43,19.66,89.54,0.0,11,3,7,4,184,27,84.56,74.68,18.82,3.0,70.44,0.21956667165996568,0.7864,38.5022,0.0,0.0,0.0,4.0
2026-07-03 12:00:00,1783080000,3.0,68.52,0.01,0.05,40.98,0.44,20.05,91.55,0.0,12,3,7,4,184,27,89.54,79.12,19.66,3.0,69.93,0.21900600525389402,1.0025000000000002,40.282,0.0,0.0,0.0,4.0
2026-07-03 13:00:00,1783083600,3.0,69.15,0.01,0.06,41.45,0.43,19.93,90.42,0.0,13,3,7,4,184,27,91.55,84.56,20.05,3.0,69.77,0.22041583476646942,1.1958,38.8806,0.0,0.0,0.0,4.0
2026-07-03 14:00:00,1783087200,3.0,69.9,0.0,0.07,42.67,0.42,19.48,87.42,0.0,14,3,7,4,184,27,90.42,89.54,19.93,3.0,69.57,0.22283230127165066,1.3636000000000001,36.7164,0.0,0.0,0.0,4.0
2026-07-03 15:00:00,1783090800,3.0,70.81,0.0,0.08,43.84,0.41,19.07,84.59,0.0,15,3,7,4,184,27,87.42,91.55,19.48,3.0,69.48,0.2254403567154468,1.5256,34.6819,0.0,0.0,0.0,4.0
2026-07-03 16:00:00,1783094400,3.0,70.95,0.0,0.08,44.41,0.41,18.76,82.07,0.0,16,3,7,4,184,27,84.59,90.42,19.07,3.0,69.53,0.22858535118087794,1.5008000000000001,33.6487,0.0,0.0,0.0,4.0
2026-07-03 17:00:00,1783098000,3.0,70.65,0.0,0.08,44.21,0.42,18.6,80.65,0.0,17,3,7,4,184,27,82.07,87.42,18.76,3.0,69.86,0.23062615957066138,1.4880000000000002,33.873000000000005,0.0,0.0,0.0,4.0
2026-07-03 18:00:00,1783101600,3.0,70.06,0.0,0.09,43.39,0.44,18.6,80.48,0.0,18,3,7,4,184,27,80.65,84.59,18.6,3.0,70.45,0.23111331720783654,1.6740000000000002,35.4112,0.0,0.0,0.0,4.0
2026-07-03 19:00:00,1783105200,3.0,69.26,0.0,0.09,42.68,0.45,18.5,78.31,0.0,19,3,7,4,184,27,80.48,82.07,18.6,3.0,70.9,0.2362405792843752,1.665,35.2395,0.0,0.0,0.0,4.0
2026-07-03 20:00:00,1783108800,3.0,68.63,0.0,0.09,42.22,0.46,18.55,76.07,0.0,20,3,7,4,184,27,78.31,80.65,18.5,3.0,70.84,0.2438543414768721,1.6695,34.9922,0.0,0.0,0.0,4.0
2026-07-03 21:00:00,1783112400,3.0,68.31,0.0,0.1,41.91,0.47,18.93,75.97,0.0,21,3,7,4,184,27,76.07,80.48,18.55,3.0,70.19,0.24917730355170065,1.893,35.7059,0.0,0.0,0.0,4.0
2026-07-03 22:00:00,1783116000,3.0,67.99,0.0,0.1,41.77,0.48,19.32,79.12,0.0,22,3,7,4,184,27,75.97,78.31,18.93,3.0,69.4,0.24418604342535336,1.9320000000000002,37.9776,0.0,0.0,0.0,4.0
2026-07-03 23:00:00,1783119600,3.0,67.59,0.0,0.1,41.62,0.49,19.57,83.13,0.0,23,3,7,4,184,27,79.12,76.07,19.32,3.0,68.73,0.23541440833135563,1.957,40.7337,0.0,0.0,0.0,4.0
2026-07-04 00:00:00,1783123200,3.0,67.28,0.0,0.1,41.51,0.5,19.73,85.65,0.0,0,4,7,5,185,27,83.13,75.97,19.57,3.0,68.52,0.23035609771913487,1.973,42.825,0.0,0.0,0.0,4.0
2026-07-04 01:00:00,1783126800,3.0,67.11,0.0,0.1,41.85,0.49,19.83,84.22,0.0,1,4,7,5,185,27,85.65,79.12,19.73,3.0,69.15,0.23545475854363856,1.9829999999999999,41.2678,0.0,0.0,0.0,4.0
2026-07-04 02:00:00,1783130400,3.0,67.13,0.0,0.1,42.36,0.48,20.14,84.4,0.0,2,4,7,5,185,27,84.22,83.13,19.83,3.0,69.9,0.2386255895897442,2.0140000000000002,40.512,0.0,0.0,0.0,4.0
2026-07-04 03:00:00,1783134000,3.0,67.17,0.0,0.1,42.68,0.48,20.63,87.5,0.0,3,4,7,5,185,27,84.4,85.65,20.14,3.0,70.81,0.23577142587689798,2.063,42.0,0.0,0.0,0.0,4.0
2026-07-04 04:00:00,1783137600,3.0,67.26,0.01,0.09,43.03,0.48,21.07,93.47,0.0,4,4,7,5,185,27,87.5,84.22,20.63,3.0,70.95,0.2254199184185309,1.8962999999999999,44.8656,0.0,0.0,0.0,4.0
2026-07-04 05:00:00,1783141200,3.0,67.21,0.01,0.08,43.31,0.48,21.38,98.22,0.0,5,4,7,5,185,27,93.47,84.4,21.07,3.0,70.65,0.21767460580661163,1.7104,47.145599999999995,0.0,0.0,0.0,4.0
2026-07-04 06:00:00,1783144800,4.0,67.34,0.01,0.07,43.41,0.47,21.63,101.48,0.0,6,4,7,5,185,27,98.22,87.5,21.38,3.0,70.06,0.21314544527842486,1.5141,47.6956,1.0,1.0,1.0,4.0
